chr3R,432340,432460
chr3R,438894,439012
chr3R,495144,495329
chr3R,495604,495799
chr3R,547232,547363
chr3R,578872,578991
chr3R,579044,579217
chr3R,642100,642363
chr3R,673574,673836
chr3R,705374,705445
chr3R,854872,854916
chr3R,854968,855438
chr3R,926519,926682
chr3R,926519,926682
chr3R,926519,926682
chr3R,926735,926902
chr3R,926735,926902
chr3R,926735,926902
chr3R,926972,927127
chr3R,926972,927127
chr3R,926972,927127
chr3R,927186,927297
chr3R,927186,927297
chr3R,927186,927297
chr3R,927356,927562
chr3R,927356,927562
chr3R,927356,927562
chr3R,1072282,1072439
chr3R,1072282,1072439
chr3R,1072282,1072439
chr3R,1072282,1072439
chr3R,1074342,1074364
chr3R,1076635,1076761
chr3R,1076635,1076761
chr3R,1076635,1076761
chr3R,1076635,1076761
chr3R,1080331,1080618
chr3R,1080331,1080441
chr3R,1080331,1080441
chr3R,1080331,1080441
chr3R,1080331,1080441
chr3R,1080376,1080441
chr3R,1105847,1105981
chr3R,1105847,1105981
chr3R,1105847,1105981
chr3R,1105847,1105981
chr3R,1105847,1105981
chr3R,1113198,1113482
chr3R,1113198,1113482
chr3R,1113198,1113482
chr3R,1113198,1113482
chr3R,1113198,1113482
chr3R,1113537,1113725
chr3R,1113537,1113725
chr3R,1113537,1113725
chr3R,1113537,1113725
chr3R,1113537,1113725
chr3R,1120625,1120750
chr3R,1120625,1120750
chr3R,1120625,1120750
chr3R,1120625,1120750
chr3R,1124963,1125088
chr3R,1264458,1264841
chr3R,1264458,1264493
chr3R,1264458,1264493
chr3R,1264458,1264493
chr3R,1264548,1264841
chr3R,1264548,1264841
chr3R,1265171,1265293
chr3R,1265171,1265293
chr3R,1265343,1266026
chr3R,1265343,1266026
chr3R,1265343,1266026
chr3R,1265343,1266026
chr3R,1344291,1344381
chr3R,1344291,1344381
chr3R,1344451,1345085
chr3R,1344451,1345085
chr3R,1367588,1368399
chr3R,1367837,1368399
chr3R,1368467,1368609
chr3R,1368467,1368609
chr3R,1437834,1438393
chr3R,1437834,1438393
chr3R,1439013,1439157
chr3R,1439013,1439157
chr3R,1442769,1442977
chr3R,1442769,1442977
chr3R,1443029,1443832
chr3R,1443029,1443832
chr3R,1515782,1515836
chr3R,1515782,1515836
chr3R,1515782,1515836
chr3R,1515782,1515836
chr3R,1515890,1516167
chr3R,1515890,1516167
chr3R,1515890,1516167
chr3R,1516222,1516468
chr3R,1516222,1516468
chr3R,1516222,1516468
chr3R,1516520,1516620
chr3R,1516520,1516620
chr3R,1516520,1516620
chr3R,1590654,1590883
chr3R,1590654,1590883
chr3R,1590940,1591030
chr3R,1590940,1591017
chr3R,1590940,1591017
chr3R,1594946,1595192
chr3R,1594946,1595192
chr3R,1595766,1595984
chr3R,1595766,1595984
chr3R,1596036,1596128
chr3R,1596036,1596128
chr3R,1596188,1596415
chr3R,1596188,1596415
chr3R,1649893,1650149
chr3R,1649893,1650149
chr3R,1649893,1650149
chr3R,1726644,1727618
chr3R,1726644,1727618
chr3R,1726644,1727618
chr3R,1726741,1727618
chr3R,1727672,1727978
chr3R,1727672,1727978
chr3R,1727672,1727978
chr3R,1727672,1727978
chr3R,1731185,1731190
chr3R,1761924,1762059
chr3R,1761924,1762055
chr3R,1761924,1762055
chr3R,1762108,1762295
chr3R,1762108,1762295
chr3R,1762160,1762295
chr3R,1772028,1772214
chr3R,1772028,1772214
chr3R,1772028,1772214
chr3R,1778587,1778778
chr3R,1778587,1778778
chr3R,1778587,1778778
chr3R,1866160,1866303
chr3R,1866363,1866562
chr3R,1866652,1866809
chr3R,1866865,1867050
chr3R,1926295,1926681
chr3R,1926739,1926863
chr3R,1994815,1994898
chr3R,1995173,1995361
chr3R,1995173,1995361
chr3R,1995419,1995551
chr3R,1995419,1995551
chr3R,1995612,1995906
chr3R,1995612,1995906
chr3R,2053024,2053291
chr3R,2053024,2053291
chr3R,2053345,2053618
chr3R,2053345,2053618
chr3R,2118977,2119185
chr3R,2118977,2119185
chr3R,2494826,2495023
chr3R,2494826,2495023
chr3R,2494966,2495023
chr3R,2515855,2515908
chr3R,2521423,2522511
chr3R,2521441,2522511
chr3R,2521441,2522511
chr3R,2522393,2522511
chr3R,2522573,2522730
chr3R,2522573,2522730
chr3R,2553783,2553873
chr3R,2553783,2553873
chr3R,2770465,2770710
chr3R,2770465,2770710
chr3R,2770465,2770710
chr3R,2830708,2831043
chr3R,2830708,2831043
chr3R,2830708,2830781
chr3R,2830866,2831043
chr3R,2846508,2846612
chr3R,2846508,2846612
chr3R,2846604,2846612
chr3R,2846671,2846706
chr3R,2933168,2933284
chr3R,2933168,2933284
chr3R,2937671,2937823
chr3R,2937671,2937823
chr3R,2954997,2955077
chr3R,2954997,2955077
chr3R,2963056,2963222
chr3R,2963056,2963222
chr3R,2967095,2967146
chr3R,2967095,2967146
chr3R,3066587,3066626
chr3R,3066677,3066882
chr3R,3078966,3079082
chr3R,3121991,3122084
chr3R,3182392,3182519
chr3R,3190636,3190804
chr3R,3190861,3190955
chr3R,3363857,3364266
chr3R,3364330,3364402
chr3R,3647397,3647726
chr3R,3900786,3901330
chr3R,3900786,3901330
chr3R,3900786,3901330
chr3R,3918151,3918417
chr3R,3918151,3918417
chr3R,3918475,3919120
chr3R,3918475,3919120
chr3R,3919185,3919358
chr3R,3919185,3919358
chr3R,3933011,3933226
chr3R,3933011,3933226
chr3R,3933275,3933463
chr3R,3933275,3933463
chr3R,3938552,3938885
chr3R,3938552,3938885
chr3R,3942934,3943067
chr3R,3942934,3943067
chr3R,3942934,3943067
chr3R,3942934,3943067
chr3R,4014165,4014250
chr3R,4014305,4015214
chr3R,4029741,4029944
chr3R,4030002,4030297
chr3R,4049078,4049282
chr3R,4131062,4131124
chr3R,4131062,4131124
chr3R,4131176,4131268
chr3R,4131188,4131268
chr3R,4131307,4131979
chr3R,4131322,4131979
chr3R,4131709,4131979
chr3R,4132037,4132656
chr3R,4132037,4132656
chr3R,4132037,4132656
chr3R,4187594,4187692
chr3R,4187594,4187692
chr3R,4187760,4187879
